,Date,Month,Year,Country/Region,Province/State,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
0,2020-01-22,January,2020,Australia,Australian Capital Territory,0,0,0.0,0.0,0,0,0
1,2020-01-22,January,2020,Australia,New South Wales,0,0,0.0,0.0,0,0,0
2,2020-01-22,January,2020,Australia,Northern Territory,0,0,0.0,0.0,0,0,0
3,2020-01-22,January,2020,Australia,Queensland,0,0,0.0,0.0,0,0,0
4,2020-01-22,January,2020,Australia,South Australia,0,0,0.0,0.0,0,0,0
5,2020-01-22,January,2020,Australia,Tasmania,0,0,0.0,0.0,0,0,0
6,2020-01-22,January,2020,Australia,Victoria,0,0,0.0,0.0,0,0,0
7,2020-01-22,January,2020,Australia,Western Australia,0,0,0.0,0.0,0,0,0
8,2020-01-22,January,2020,Canada,Alberta,0,0,0.0,0.0,0,0,0
9,2020-01-22,January,2020,Canada,British Columbia,0,0,0.0,0.0,0,0,0
10,2020-01-22,January,2020,Canada,Manitoba,0,0,0.0,0.0,0,0,0
11,2020-01-22,January,2020,Canada,New Brunswick,0,0,0.0,0.0,0,0,0
12,2020-01-22,January,2020,Canada,Newfoundland and Labrador,0,0,0.0,0.0,0,0,0
13,2020-01-22,January,2020,Canada,Northwest Territories,0,0,0.0,0.0,0,0,0
14,2020-01-22,January,2020,Canada,Nova Scotia,0,0,0.0,0.0,0,0,0
15,2020-01-22,January,2020,Canada,Ontario,0,0,0.0,0.0,0,0,0
16,2020-01-22,January,2020,Canada,Prince Edward Island,0,0,0.0,0.0,0,0,0
17,2020-01-22,January,2020,Canada,Quebec,0,0,0.0,0.0,0,0,0
18,2020-01-22,January,2020,Canada,Saskatchewan,0,0,0.0,0.0,0,0,0
19,2020-01-22,January,2020,Canada,Yukon,0,0,0.0,0.0,0,0,0
20,2020-01-22,January,2020,China,Anhui,1,0,0.0,1.0,0,0,0
21,2020-01-22,January,2020,China,Beijing,14,0,0.0,14.0,0,0,0
22,2020-01-22,January,2020,China,Chongqing,6,0,0.0,6.0,0,0,0
23,2020-01-22,January,2020,China,Fujian,1,0,0.0,1.0,0,0,0
24,2020-01-22,January,2020,China,Gansu,0,0,0.0,0.0,0,0,0
25,2020-01-22,January,2020,China,Guangdong,26,0,0.0,26.0,0,0,0
26,2020-01-22,January,2020,China,Guangxi,2,0,0.0,2.0,0,0,0
27,2020-01-22,January,2020,China,Guizhou,1,0,0.0,1.0,0,0,0
28,2020-01-22,January,2020,China,Hainan,4,0,0.0,4.0,0,0,0
29,2020-01-22,January,2020,China,Hebei,1,0,0.0,1.0,0,0,0
30,2020-01-22,January,2020,China,Heilongjiang,0,0,0.0,0.0,0,0,0
31,2020-01-22,January,2020,China,Henan,5,0,0.0,5.0,0,0,0
32,2020-01-22,January,2020,China,Hong Kong,0,0,0.0,0.0,0,0,0
33,2020-01-22,January,2020,China,Hubei,444,17,28.0,399.0,0,0,0
34,2020-01-22,January,2020,China,Hunan,4,0,0.0,4.0,0,0,0
35,2020-01-22,January,2020,China,Inner Mongolia,0,0,0.0,0.0,0,0,0
36,2020-01-22,January,2020,China,Jiangsu,1,0,0.0,1.0,0,0,0
37,2020-01-22,January,2020,China,Jiangxi,2,0,0.0,2.0,0,0,0
38,2020-01-22,January,2020,China,Jilin,0,0,0.0,0.0,0,0,0
39,2020-01-22,January,2020,China,Liaoning,2,0,0.0,2.0,0,0,0
40,2020-01-22,January,2020,China,Macau,1,0,0.0,1.0,0,0,0
41,2020-01-22,January,2020,China,Ningxia,1,0,0.0,1.0,0,0,0
42,2020-01-22,January,2020,China,Qinghai,0,0,0.0,0.0,0,0,0
43,2020-01-22,January,2020,China,Shaanxi,0,0,0.0,0.0,0,0,0
44,2020-01-22,January,2020,China,Shandong,2,0,0.0,2.0,0,0,0
45,2020-01-22,January,2020,China,Shanghai,9,0,0.0,9.0,0,0,0
46,2020-01-22,January,2020,China,Shanxi,1,0,0.0,1.0,0,0,0
47,2020-01-22,January,2020,China,Sichuan,5,0,0.0,5.0,0,0,0
48,2020-01-22,January,2020,China,Tianjin,4,0,0.0,4.0,0,0,0
49,2020-01-22,January,2020,China,Tibet,0,0,0.0,0.0,0,0,0
50,2020-01-22,January,2020,China,Xinjiang,0,0,0.0,0.0,0,0,0
51,2020-01-22,January,2020,China,Yunnan,1,0,0.0,1.0,0,0,0
52,2020-01-22,January,2020,China,Zhejiang,10,0,0.0,10.0,0,0,0
53,2020-01-22,January,2020,Denmark,Faroe Islands,0,0,0.0,0.0,0,0,0
54,2020-01-22,January,2020,Denmark,Greenland,0,0,0.0,0.0,0,0,0
55,2020-01-22,January,2020,France,French Guiana,0,0,0.0,0.0,0,0,0
56,2020-01-22,January,2020,France,French Polynesia,0,0,0.0,0.0,0,0,0
57,2020-01-22,January,2020,France,Guadeloupe,0,0,0.0,0.0,0,0,0
58,2020-01-22,January,2020,France,Martinique,0,0,0.0,0.0,0,0,0
59,2020-01-22,January,2020,France,Mayotte,0,0,0.0,0.0,0,0,0
60,2020-01-22,January,2020,France,New Caledonia,0,0,0.0,0.0,0,0,0
61,2020-01-22,January,2020,France,Reunion,0,0,0.0,0.0,0,0,0
62,2020-01-22,January,2020,France,Saint Barthelemy,0,0,0.0,0.0,0,0,0
63,2020-01-22,January,2020,France,Saint Pierre and Miquelon,0,0,0.0,0.0,0,0,0
64,2020-01-22,January,2020,France,St Martin,0,0,0.0,0.0,0,0,0
65,2020-01-22,January,2020,Netherlands,Aruba,0,0,0.0,0.0,0,0,0
66,2020-01-22,January,2020,Netherlands,"Bonaire, Sint Eustatius and Saba",0,0,0.0,0.0,0,0,0
67,2020-01-22,January,2020,Netherlands,Curacao,0,0,0.0,0.0,0,0,0
68,2020-01-22,January,2020,Netherlands,Sint Maarten,0,0,0.0,0.0,0,0,0
69,2020-01-22,January,2020,United Kingdom,Anguilla,0,0,0.0,0.0,0,0,0
70,2020-01-22,January,2020,United Kingdom,Bermuda,0,0,0.0,0.0,0,0,0
71,2020-01-22,January,2020,United Kingdom,British Virgin Islands,0,0,0.0,0.0,0,0,0
72,2020-01-22,January,2020,United Kingdom,Cayman Islands,0,0,0.0,0.0,0,0,0
73,2020-01-22,January,2020,United Kingdom,Channel Islands,0,0,0.0,0.0,0,0,0
74,2020-01-22,January,2020,United Kingdom,Falkland Islands (Malvinas),0,0,0.0,0.0,0,0,0
75,2020-01-22,January,2020,United Kingdom,Gibraltar,0,0,0.0,0.0,0,0,0
76,2020-01-22,January,2020,United Kingdom,Isle of Man,0,0,0.0,0.0,0,0,0
77,2020-01-22,January,2020,United Kingdom,Montserrat,0,0,0.0,0.0,0,0,0
78,2020-01-22,January,2020,United Kingdom,Turks and Caicos Islands,0,0,0.0,0.0,0,0,0
79,2020-01-23,January,2020,Australia,Australian Capital Territory,0,0,0.0,0.0,0,0,0
80,2020-01-23,January,2020,Australia,New South Wales,0,0,0.0,0.0,0,0,0
81,2020-01-23,January,2020,Australia,Northern Territory,0,0,0.0,0.0,0,0,0
82,2020-01-23,January,2020,Australia,Queensland,0,0,0.0,0.0,0,0,0
83,2020-01-23,January,2020,Australia,South Australia,0,0,0.0,0.0,0,0,0
84,2020-01-23,January,2020,Australia,Tasmania,0,0,0.0,0.0,0,0,0
85,2020-01-23,January,2020,Australia,Victoria,0,0,0.0,0.0,0,0,0
86,2020-01-23,January,2020,Australia,Western Australia,0,0,0.0,0.0,0,0,0
87,2020-01-23,January,2020,Canada,Alberta,0,0,0.0,0.0,0,0,0
88,2020-01-23,January,2020,Canada,British Columbia,0,0,0.0,0.0,0,0,0
89,2020-01-23,January,2020,Canada,Manitoba,0,0,0.0,0.0,0,0,0
90,2020-01-23,January,2020,Canada,New Brunswick,0,0,0.0,0.0,0,0,0
91,2020-01-23,January,2020,Canada,Newfoundland and Labrador,0,0,0.0,0.0,0,0,0
92,2020-01-23,January,2020,Canada,Northwest Territories,0,0,0.0,0.0,0,0,0
93,2020-01-23,January,2020,Canada,Nova Scotia,0,0,0.0,0.0,0,0,0
94,2020-01-23,January,2020,Canada,Ontario,0,0,0.0,0.0,0,0,0
95,2020-01-23,January,2020,Canada,Prince Edward Island,0,0,0.0,0.0,0,0,0
96,2020-01-23,January,2020,Canada,Quebec,0,0,0.0,0.0,0,0,0
97,2020-01-23,January,2020,Canada,Saskatchewan,0,0,0.0,0.0,0,0,0
98,2020-01-23,January,2020,Canada,Yukon,0,0,0.0,0.0,0,0,0
99,2020-01-23,January,2020,China,Anhui,9,0,0.0,9.0,95,1,2
100,2020-01-23,January,2020,China,Beijing,22,0,0.0,22.0,95,1,2
101,2020-01-23,January,2020,China,Chongqing,9,0,0.0,9.0,95,1,2
102,2020-01-23,January,2020,China,Fujian,5,0,0.0,5.0,95,1,2
103,2020-01-23,January,2020,China,Gansu,2,0,0.0,2.0,95,1,2
104,2020-01-23,January,2020,China,Guangdong,32,0,2.0,30.0,95,1,2
105,2020-01-23,January,2020,China,Guangxi,5,0,0.0,5.0,95,1,2
106,2020-01-23,January,2020,China,Guizhou,3,0,0.0,3.0,95,1,2
107,2020-01-23,January,2020,China,Hainan,5,0,0.0,5.0,95,1,2
108,2020-01-23,January,2020,China,Hebei,1,1,0.0,0.0,95,1,2
109,2020-01-23,January,2020,China,Heilongjiang,2,0,0.0,2.0,95,1,2
110,2020-01-23,January,2020,China,Henan,5,0,0.0,5.0,95,1,2
111,2020-01-23,January,2020,China,Hong Kong,2,0,0.0,2.0,95,1,2
112,2020-01-23,January,2020,China,Hubei,444,17,28.0,399.0,95,1,2
113,2020-01-23,January,2020,China,Hunan,9,0,0.0,9.0,95,1,2
114,2020-01-23,January,2020,China,Inner Mongolia,0,0,0.0,0.0,95,1,2
115,2020-01-23,January,2020,China,Jiangsu,5,0,0.0,5.0,95,1,2
116,2020-01-23,January,2020,China,Jiangxi,7,0,0.0,7.0,95,1,2
117,2020-01-23,January,2020,China,Jilin,1,0,0.0,1.0,95,1,2
118,2020-01-23,January,2020,China,Liaoning,3,0,0.0,3.0,95,1,2
119,2020-01-23,January,2020,China,Macau,2,0,0.0,2.0,95,1,2
120,2020-01-23,January,2020,China,Ningxia,1,0,0.0,1.0,95,1,2
121,2020-01-23,January,2020,China,Qinghai,0,0,0.0,0.0,95,1,2
122,2020-01-23,January,2020,China,Shaanxi,3,0,0.0,3.0,95,1,2
123,2020-01-23,January,2020,China,Shandong,6,0,0.0,6.0,95,1,2
124,2020-01-23,January,2020,China,Shanghai,16,0,0.0,16.0,95,1,2
125,2020-01-23,January,2020,China,Shanxi,1,0,0.0,1.0,95,1,2
126,2020-01-23,January,2020,China,Sichuan,8,0,0.0,8.0,95,1,2
127,2020-01-23,January,2020,China,Tianjin,4,0,0.0,4.0,95,1,2
128,2020-01-23,January,2020,China,Tibet,0,0,0.0,0.0,95,1,2
129,2020-01-23,January,2020,China,Xinjiang,2,0,0.0,2.0,95,1,2
130,2020-01-23,January,2020,China,Yunnan,2,0,0.0,2.0,95,1,2
131,2020-01-23,January,2020,China,Zhejiang,27,0,0.0,27.0,95,1,2
132,2020-01-23,January,2020,Denmark,Faroe Islands,0,0,0.0,0.0,0,0,0
133,2020-01-23,January,2020,Denmark,Greenland,0,0,0.0,0.0,0,0,0
134,2020-01-23,January,2020,France,French Guiana,0,0,0.0,0.0,0,0,0
135,2020-01-23,January,2020,France,French Polynesia,0,0,0.0,0.0,0,0,0
136,2020-01-23,January,2020,France,Guadeloupe,0,0,0.0,0.0,0,0,0
137,2020-01-23,January,2020,France,Martinique,0,0,0.0,0.0,0,0,0
138,2020-01-23,January,2020,France,Mayotte,0,0,0.0,0.0,0,0,0
139,2020-01-23,January,2020,France,New Caledonia,0,0,0.0,0.0,0,0,0
140,2020-01-23,January,2020,France,Reunion,0,0,0.0,0.0,0,0,0
141,2020-01-23,January,2020,France,Saint Barthelemy,0,0,0.0,0.0,0,0,0
142,2020-01-23,January,2020,France,Saint Pierre and Miquelon,0,0,0.0,0.0,0,0,0
143,2020-01-23,January,2020,France,St Martin,0,0,0.0,0.0,0,0,0
144,2020-01-23,January,2020,Netherlands,Aruba,0,0,0.0,0.0,0,0,0
145,2020-01-23,January,2020,Netherlands,"Bonaire, Sint Eustatius and Saba",0,0,0.0,0.0,0,0,0
146,2020-01-23,January,2020,Netherlands,Curacao,0,0,0.0,0.0,0,0,0
147,2020-01-23,January,2020,Netherlands,Sint Maarten,0,0,0.0,0.0,0,0,0
148,2020-01-23,January,2020,United Kingdom,Anguilla,0,0,0.0,0.0,0,0,0
149,2020-01-23,January,2020,United Kingdom,Bermuda,0,0,0.0,0.0,0,0,0
150,2020-01-23,January,2020,United Kingdom,British Virgin Islands,0,0,0.0,0.0,0,0,0
151,2020-01-23,January,2020,United Kingdom,Cayman Islands,0,0,0.0,0.0,0,0,0
152,2020-01-23,January,2020,United Kingdom,Channel Islands,0,0,0.0,0.0,0,0,0
153,2020-01-23,January,2020,United Kingdom,Falkland Islands (Malvinas),0,0,0.0,0.0,0,0,0
154,2020-01-23,January,2020,United Kingdom,Gibraltar,0,0,0.0,0.0,0,0,0
155,2020-01-23,January,2020,United Kingdom,Isle of Man,0,0,0.0,0.0,0,0,0
156,2020-01-23,January,2020,United Kingdom,Montserrat,0,0,0.0,0.0,0,0,0
157,2020-01-23,January,2020,United Kingdom,Turks and Caicos Islands,0,0,0.0,0.0,0,0,0
158,2020-01-24,January,2020,Australia,Australian Capital Territory,0,0,0.0,0.0,0,0,0
159,2020-01-24,January,2020,Australia,New South Wales,0,0,0.0,0.0,0,0,0
160,2020-01-24,January,2020,Australia,Northern Territory,0,0,0.0,0.0,0,0,0
161,2020-01-24,January,2020,Australia,Queensland,0,0,0.0,0.0,0,0,0
162,2020-01-24,January,2020,Australia,South Australia,0,0,0.0,0.0,0,0,0
163,2020-01-24,January,2020,Australia,Tasmania,0,0,0.0,0.0,0,0,0
164,2020-01-24,January,2020,Australia,Victoria,0,0,0.0,0.0,0,0,0
165,2020-01-24,January,2020,Australia,Western Australia,0,0,0.0,0.0,0,0,0
166,2020-01-24,January,2020,Canada,Alberta,0,0,0.0,0.0,0,0,0
167,2020-01-24,January,2020,Canada,British Columbia,0,0,0.0,0.0,0,0,0
168,2020-01-24,January,2020,Canada,Manitoba,0,0,0.0,0.0,0,0,0
169,2020-01-24,January,2020,Canada,New Brunswick,0,0,0.0,0.0,0,0,0
170,2020-01-24,January,2020,Canada,Newfoundland and Labrador,0,0,0.0,0.0,0,0,0
171,2020-01-24,January,2020,Canada,Northwest Territories,0,0,0.0,0.0,0,0,0
172,2020-01-24,January,2020,Canada,Nova Scotia,0,0,0.0,0.0,0,0,0
173,2020-01-24,January,2020,Canada,Ontario,0,0,0.0,0.0,0,0,0
174,2020-01-24,January,2020,Canada,Prince Edward Island,0,0,0.0,0.0,0,0,0
175,2020-01-24,January,2020,Canada,Quebec,0,0,0.0,0.0,0,0,0
176,2020-01-24,January,2020,Canada,Saskatchewan,0,0,0.0,0.0,0,0,0
177,2020-01-24,January,2020,Canada,Yukon,0,0,0.0,0.0,0,0,0
178,2020-01-24,January,2020,China,Anhui,15,0,0.0,15.0,277,8,6
179,2020-01-24,January,2020,China,Beijing,36,0,1.0,35.0,277,8,6
180,2020-01-24,January,2020,China,Chongqing,27,0,0.0,27.0,277,8,6
181,2020-01-24,January,2020,China,Fujian,10,0,0.0,10.0,277,8,6
182,2020-01-24,January,2020,China,Gansu,2,0,0.0,2.0,277,8,6
183,2020-01-24,January,2020,China,Guangdong,53,0,2.0,51.0,277,8,6
184,2020-01-24,January,2020,China,Guangxi,23,0,0.0,23.0,277,8,6
185,2020-01-24,January,2020,China,Guizhou,3,0,0.0,3.0,277,8,6
186,2020-01-24,January,2020,China,Hainan,8,0,0.0,8.0,277,8,6
187,2020-01-24,January,2020,China,Hebei,2,1,0.0,1.0,277,8,6
188,2020-01-24,January,2020,China,Heilongjiang,4,1,0.0,3.0,277,8,6
189,2020-01-24,January,2020,China,Henan,9,0,0.0,9.0,277,8,6
190,2020-01-24,January,2020,China,Hong Kong,2,0,0.0,2.0,277,8,6
191,2020-01-24,January,2020,China,Hubei,549,24,31.0,494.0,277,8,6
192,2020-01-24,January,2020,China,Hunan,24,0,0.0,24.0,277,8,6
193,2020-01-24,January,2020,China,Inner Mongolia,1,0,0.0,1.0,277,8,6
194,2020-01-24,January,2020,China,Jiangsu,9,0,0.0,9.0,277,8,6
195,2020-01-24,January,2020,China,Jiangxi,18,0,0.0,18.0,277,8,6
196,2020-01-24,January,2020,China,Jilin,3,0,0.0,3.0,277,8,6
197,2020-01-24,January,2020,China,Liaoning,4,0,0.0,4.0,277,8,6
198,2020-01-24,January,2020,China,Macau,2,0,0.0,2.0,277,8,6
199,2020-01-24,January,2020,China,Ningxia,2,0,0.0,2.0,277,8,6
200,2020-01-24,January,2020,China,Qinghai,0,0,0.0,0.0,277,8,6
201,2020-01-24,January,2020,China,Shaanxi,5,0,0.0,5.0,277,8,6
202,2020-01-24,January,2020,China,Shandong,15,0,0.0,15.0,277,8,6
203,2020-01-24,January,2020,China,Shanghai,20,0,1.0,19.0,277,8,6
204,2020-01-24,January,2020,China,Shanxi,1,0,0.0,1.0,277,8,6
205,2020-01-24,January,2020,China,Sichuan,15,0,0.0,15.0,277,8,6
206,2020-01-24,January,2020,China,Tianjin,8,0,0.0,8.0,277,8,6
207,2020-01-24,January,2020,China,Tibet,0,0,0.0,0.0,277,8,6
208,2020-01-24,January,2020,China,Xinjiang,2,0,0.0,2.0,277,8,6
209,2020-01-24,January,2020,China,Yunnan,5,0,0.0,5.0,277,8,6
210,2020-01-24,January,2020,China,Zhejiang,43,0,1.0,42.0,277,8,6
211,2020-01-24,January,2020,Denmark,Faroe Islands,0,0,0.0,0.0,0,0,0
212,2020-01-24,January,2020,Denmark,Greenland,0,0,0.0,0.0,0,0,0
213,2020-01-24,January,2020,France,French Guiana,0,0,0.0,0.0,0,0,0
214,2020-01-24,January,2020,France,French Polynesia,0,0,0.0,0.0,0,0,0
215,2020-01-24,January,2020,France,Guadeloupe,0,0,0.0,0.0,0,0,0
216,2020-01-24,January,2020,France,Martinique,0,0,0.0,0.0,0,0,0
217,2020-01-24,January,2020,France,Mayotte,0,0,0.0,0.0,0,0,0
218,2020-01-24,January,2020,France,New Caledonia,0,0,0.0,0.0,0,0,0
219,2020-01-24,January,2020,France,Reunion,0,0,0.0,0.0,0,0,0
220,2020-01-24,January,2020,France,Saint Barthelemy,0,0,0.0,0.0,0,0,0
221,2020-01-24,January,2020,France,Saint Pierre and Miquelon,0,0,0.0,0.0,0,0,0
222,2020-01-24,January,2020,France,St Martin,0,0,0.0,0.0,0,0,0
223,2020-01-24,January,2020,Netherlands,Aruba,0,0,0.0,0.0,0,0,0
224,2020-01-24,January,2020,Netherlands,"Bonaire, Sint Eustatius and Saba",0,0,0.0,0.0,0,0,0
225,2020-01-24,January,2020,Netherlands,Curacao,0,0,0.0,0.0,0,0,0
226,2020-01-24,January,2020,Netherlands,Sint Maarten,0,0,0.0,0.0,0,0,0
227,2020-01-24,January,2020,United Kingdom,Anguilla,0,0,0.0,0.0,0,0,0
228,2020-01-24,January,2020,United Kingdom,Bermuda,0,0,0.0,0.0,0,0,0
229,2020-01-24,January,2020,United Kingdom,British Virgin Islands,0,0,0.0,0.0,0,0,0
230,2020-01-24,January,2020,United Kingdom,Cayman Islands,0,0,0.0,0.0,0,0,0
231,2020-01-24,January,2020,United Kingdom,Channel Islands,0,0,0.0,0.0,0,0,0
232,2020-01-24,January,2020,United Kingdom,Falkland Islands (Malvinas),0,0,0.0,0.0,0,0,0
233,2020-01-24,January,2020,United Kingdom,Gibraltar,0,0,0.0,0.0,0,0,0
234,2020-01-24,January,2020,United Kingdom,Isle of Man,0,0,0.0,0.0,0,0,0
235,2020-01-24,January,2020,United Kingdom,Montserrat,0,0,0.0,0.0,0,0,0
236,2020-01-24,January,2020,United Kingdom,Turks and Caicos Islands,0,0,0.0,0.0,0,0,0
237,2020-01-25,January,2020,Australia,Australian Capital Territory,0,0,0.0,0.0,0,0,0
238,2020-01-25,January,2020,Australia,New South Wales,0,0,0.0,0.0,0,0,0
239,2020-01-25,January,2020,Australia,Northern Territory,0,0,0.0,0.0,0,0,0
240,2020-01-25,January,2020,Australia,Queensland,0,0,0.0,0.0,0,0,0
241,2020-01-25,January,2020,Australia,South Australia,0,0,0.0,0.0,0,0,0
242,2020-01-25,January,2020,Australia,Tasmania,0,0,0.0,0.0,0,0,0
243,2020-01-25,January,2020,Australia,Victoria,0,0,0.0,0.0,0,0,0
244,2020-01-25,January,2020,Australia,Western Australia,0,0,0.0,0.0,0,0,0
245,2020-01-25,January,2020,Canada,Alberta,0,0,0.0,0.0,0,0,0
246,2020-01-25,January,2020,Canada,British Columbia,0,0,0.0,0.0,0,0,0
247,2020-01-25,January,2020,Canada,Manitoba,0,0,0.0,0.0,0,0,0
248,2020-01-25,January,2020,Canada,New Brunswick,0,0,0.0,0.0,0,0,0
249,2020-01-25,January,2020,Canada,Newfoundland and Labrador,0,0,0.0,0.0,0,0,0
250,2020-01-25,January,2020,Canada,Northwest Territories,0,0,0.0,0.0,0,0,0
251,2020-01-25,January,2020,Canada,Nova Scotia,0,0,0.0,0.0,0,0,0
252,2020-01-25,January,2020,Canada,Ontario,0,0,0.0,0.0,0,0,0
253,2020-01-25,January,2020,Canada,Prince Edward Island,0,0,0.0,0.0,0,0,0
254,2020-01-25,January,2020,Canada,Quebec,0,0,0.0,0.0,0,0,0
255,2020-01-25,January,2020,Canada,Saskatchewan,0,0,0.0,0.0,0,0,0
256,2020-01-25,January,2020,Canada,Yukon,0,0,0.0,0.0,0,0,0
257,2020-01-25,January,2020,China,Anhui,39,0,0.0,39.0,486,16,3
258,2020-01-25,January,2020,China,Beijing,41,0,2.0,39.0,486,16,3
259,2020-01-25,January,2020,China,Chongqing,57,0,0.0,57.0,486,16,3
260,2020-01-25,January,2020,China,Fujian,18,0,0.0,18.0,486,16,3
261,2020-01-25,January,2020,China,Gansu,4,0,0.0,4.0,486,16,3
262,2020-01-25,January,2020,China,Guangdong,78,0,2.0,76.0,486,16,3
263,2020-01-25,January,2020,China,Guangxi,23,0,0.0,23.0,486,16,3
264,2020-01-25,January,2020,China,Guizhou,4,0,0.0,4.0,486,16,3
265,2020-01-25,January,2020,China,Hainan,19,0,0.0,19.0,486,16,3
266,2020-01-25,January,2020,China,Hebei,8,1,0.0,7.0,486,16,3
267,2020-01-25,January,2020,China,Heilongjiang,9,1,0.0,8.0,486,16,3
268,2020-01-25,January,2020,China,Henan,32,0,0.0,32.0,486,16,3
269,2020-01-25,January,2020,China,Hong Kong,5,0,0.0,5.0,486,16,3
270,2020-01-25,January,2020,China,Hubei,761,40,32.0,689.0,486,16,3
271,2020-01-25,January,2020,China,Hunan,43,0,0.0,43.0,486,16,3
272,2020-01-25,January,2020,China,Inner Mongolia,7,0,0.0,7.0,486,16,3
273,2020-01-25,January,2020,China,Jiangsu,18,0,1.0,17.0,486,16,3
274,2020-01-25,January,2020,China,Jiangxi,18,0,0.0,18.0,486,16,3
275,2020-01-25,January,2020,China,Jilin,4,0,0.0,4.0,486,16,3
276,2020-01-25,January,2020,China,Liaoning,17,0,0.0,17.0,486,16,3
277,2020-01-25,January,2020,China,Macau,2,0,0.0,2.0,486,16,3
278,2020-01-25,January,2020,China,Ningxia,3,0,0.0,3.0,486,16,3
279,2020-01-25,January,2020,China,Qinghai,1,0,0.0,1.0,486,16,3
280,2020-01-25,January,2020,China,Shaanxi,15,0,0.0,15.0,486,16,3
281,2020-01-25,January,2020,China,Shandong,27,0,0.0,27.0,486,16,3
282,2020-01-25,January,2020,China,Shanghai,33,0,1.0,32.0,486,16,3
283,2020-01-25,January,2020,China,Shanxi,6,0,0.0,6.0,486,16,3
284,2020-01-25,January,2020,China,Sichuan,28,0,0.0,28.0,486,16,3
285,2020-01-25,January,2020,China,Tianjin,10,0,0.0,10.0,486,16,3
286,2020-01-25,January,2020,China,Tibet,0,0,0.0,0.0,486,16,3
287,2020-01-25,January,2020,China,Xinjiang,3,0,0.0,3.0,486,16,3
288,2020-01-25,January,2020,China,Yunnan,11,0,0.0,11.0,486,16,3
289,2020-01-25,January,2020,China,Zhejiang,62,0,1.0,61.0,486,16,3
290,2020-01-25,January,2020,Denmark,Faroe Islands,0,0,0.0,0.0,0,0,0
291,2020-01-25,January,2020,Denmark,Greenland,0,0,0.0,0.0,0,0,0
292,2020-01-25,January,2020,France,French Guiana,0,0,0.0,0.0,0,0,0
293,2020-01-25,January,2020,France,French Polynesia,0,0,0.0,0.0,0,0,0
294,2020-01-25,January,2020,France,Guadeloupe,0,0,0.0,0.0,0,0,0
295,2020-01-25,January,2020,France,Martinique,0,0,0.0,0.0,0,0,0
296,2020-01-25,January,2020,France,Mayotte,0,0,0.0,0.0,0,0,0
297,2020-01-25,January,2020,France,New Caledonia,0,0,0.0,0.0,0,0,0
298,2020-01-25,January,2020,France,Reunion,0,0,0.0,0.0,0,0,0
299,2020-01-25,January,2020,France,Saint Barthelemy,0,0,0.0,0.0,0,0,0
300,2020-01-25,January,2020,France,Saint Pierre and Miquelon,0,0,0.0,0.0,0,0,0
301,2020-01-25,January,2020,France,St Martin,0,0,0.0,0.0,0,0,0
302,2020-01-25,January,2020,Netherlands,Aruba,0,0,0.0,0.0,0,0,0
303,2020-01-25,January,2020,Netherlands,"Bonaire, Sint Eustatius and Saba",0,0,0.0,0.0,0,0,0
304,2020-01-25,January,2020,Netherlands,Curacao,0,0,0.0,0.0,0,0,0
305,2020-01-25,January,2020,Netherlands,Sint Maarten,0,0,0.0,0.0,0,0,0
306,2020-01-25,January,2020,United Kingdom,Anguilla,0,0,0.0,0.0,0,0,0
307,2020-01-25,January,2020,United Kingdom,Bermuda,0,0,0.0,0.0,0,0,0
308,2020-01-25,January,2020,United Kingdom,British Virgin Islands,0,0,0.0,0.0,0,0,0
309,2020-01-25,January,2020,United Kingdom,Cayman Islands,0,0,0.0,0.0,0,0,0
310,2020-01-25,January,2020,United Kingdom,Channel Islands,0,0,0.0,0.0,0,0,0
311,2020-01-25,January,2020,United Kingdom,Falkland Islands (Malvinas),0,0,0.0,0.0,0,0,0
312,2020-01-25,January,2020,United Kingdom,Gibraltar,0,0,0.0,0.0,0,0,0
313,2020-01-25,January,2020,United Kingdom,Isle of Man,0,0,0.0,0.0,0,0,0
314,2020-01-25,January,2020,United Kingdom,Montserrat,0,0,0.0,0.0,0,0,0
315,2020-01-25,January,2020,United Kingdom,Turks and Caicos Islands,0,0,0.0,0.0,0,0,0
316,2020-01-26,January,2020,Australia,Australian Capital Territory,0,0,0.0,0.0,4,0,0
317,2020-01-26,January,2020,Australia,New South Wales,3,0,0.0,3.0,4,0,0
318,2020-01-26,January,2020,Australia,Northern Territory,0,0,0.0,0.0,4,0,0
319,2020-01-26,January,2020,Australia,Queensland,0,0,0.0,0.0,4,0,0
320,2020-01-26,January,2020,Australia,South Australia,0,0,0.0,0.0,4,0,0
321,2020-01-26,January,2020,Australia,Tasmania,0,0,0.0,0.0,4,0,0
322,2020-01-26,January,2020,Australia,Victoria,1,0,0.0,1.0,4,0,0
323,2020-01-26,January,2020,Australia,Western Australia,0,0,0.0,0.0,4,0,0
324,2020-01-26,January,2020,Canada,Alberta,0,0,0.0,0.0,1,0,0
325,2020-01-26,January,2020,Canada,British Columbia,0,0,0.0,0.0,1,0,0
326,2020-01-26,January,2020,Canada,Manitoba,0,0,0.0,0.0,1,0,0
327,2020-01-26,January,2020,Canada,New Brunswick,0,0,0.0,0.0,1,0,0
328,2020-01-26,January,2020,Canada,Newfoundland and Labrador,0,0,0.0,0.0,1,0,0
329,2020-01-26,January,2020,Canada,Northwest Territories,0,0,0.0,0.0,1,0,0
